,uuid,multiple_session_conducted,test_group
4988,5435332,False,test
4989,5437547,False,test
4990,5439783,False,control
4991,544163,False,test
4992,5442450,False,test
4993,5442627,False,test
4994,5443332,False,test
4995,5443634,False,control
4996,5444270,False,control
4997,5444817,False,control
4998,5444951,False,test
4999,5445428,False,control
5000,5445772,False,control
5001,5448536,False,control
5002,5448601,False,control
5003,5448747,False,test
5004,545123,False,control
5005,545175,True,control
5006,5452150,False,control
5007,5452376,False,control
5008,5453080,False,control
5009,5454466,False,control
5010,5455145,False,control
5011,5455933,False,test
5012,5456457,False,test
5013,5457327,False,control
5014,5457397,False,test
5015,5457870,False,test
5016,5458271,False,control
5017,5459178,False,control
5018,5460759,False,control
5019,5461620,False,test
5020,5461761,True,test
5021,5461924,False,control
5022,546210,False,control
5023,5462844,False,control
5024,5463208,True,test
5025,5465241,False,test
5026,5466040,False,control
5027,5466902,False,test
5028,5467411,False,control
5029,5468701,False,test
5030,5468819,False,control
5031,5470094,False,test
5032,5471351,False,control
5033,5472067,False,control
5034,5473258,False,control
5035,5474002,False,control
5036,5476495,False,control
5037,547666,False,test
5038,5478860,False,control
5039,5479391,False,control
5040,5479483,False,test
5041,5479553,False,control
5042,5481363,False,test
5043,5481926,False,test
5044,5482610,False,test
5045,5483846,False,control
5046,5483895,False,control
5047,5484589,False,control
5048,548463,False,control
5049,5486613,False,test
5050,5486949,False,control
5051,5488085,False,control
5052,548864,False,control
5053,5489343,False,control
5054,5492017,False,control
5055,5492087,False,control
5056,5492130,True,control
5057,5492622,False,test
5058,5492874,False,test
5059,5492968,False,control
5060,5494497,False,test
5061,5494756,False,test
5062,5496231,False,test
5063,5496907,True,test
5064,5497456,False,control
5065,5497719,True,test
5066,5497924,True,test
5067,5498695,False,control
5068,5501118,False,test
5069,5502292,False,control
5070,5502667,False,control
5071,5503007,False,control
5072,5504566,False,test
5073,5507536,False,control
5074,5508234,False,control
5075,5509006,False,control
5076,5510385,False,test
5077,5512165,False,control
5078,5512723,False,test
5079,5512867,False,test
5080,5512908,False,test
5081,5513057,False,control
5082,5513851,False,control
5083,5514267,False,test
5084,551477,False,test
5085,5516536,False,control
5086,5517105,False,control
5087,5517273,False,control
5088,551835,False,control
5089,5521319,False,test
5090,5521655,False,control
5091,552183,False,test
5092,5523532,False,test
5093,5523708,False,test
5094,5524457,False,control
5095,5524880,False,control
5096,5525939,False,test
5097,5528896,False,control
5098,5533054,False,test
5099,553326,False,control
5100,5534048,False,control
5101,55351,False,test
5102,5536204,False,control
5103,5537472,False,control
5104,5541253,False,control
5105,5542078,False,control
5106,5542796,False,test
5107,5545761,False,test
5108,5546115,False,control
5109,5546131,False,control
5110,5546632,False,test
5111,555024,False,control
5112,5551703,False,test
5113,5552335,False,control
5114,5552955,False,control
5115,5553673,False,control
5116,5555574,False,control
5117,5555690,False,control
5118,555599,True,control
5119,5556210,True,test
5120,5556888,False,test
5121,5557137,False,test
5122,555758,False,control
5123,5558270,False,test
5124,5559731,False,control
5125,5561748,False,control
5126,5562952,False,control
5127,5564694,False,test
5128,5566788,False,test
5129,5566856,False,control
5130,5567734,False,control
5131,5569462,False,test
5132,5569820,False,control
5133,5570646,False,control
5134,557334,False,control
5135,5574482,True,control
5136,5575345,False,test
5137,55760,True,test
5138,558142,False,control
5139,5581758,False,control
5140,5582657,False,control
5141,5582972,False,control
5142,5583137,True,control
5143,5584775,False,test
5144,558479,False,test
5145,5585587,False,control
5146,5585660,True,control
5147,5586633,False,control
5148,5587440,False,control
5149,5587880,False,control
5150,5588898,False,control
5151,5590109,False,control
5152,5590336,True,test
5153,5591204,False,control
5154,5594331,False,control
5155,5594874,False,test
5156,559878,False,control
5157,5600221,True,control
5158,5601062,False,control
5159,5602170,True,control
5160,5602613,False,control
5161,5602947,False,control
5162,560345,False,test
5163,5605612,False,control
5164,5606180,False,control
5165,5606579,False,test
5166,5606661,False,test
5167,5607610,False,control
5168,5608184,False,control
5169,5608312,False,test
5170,5609140,False,control
5171,5609862,False,test
5172,5610530,False,test
5173,561113,False,control
5174,5611837,False,test
5175,5611870,False,control
5176,5612543,False,test
5177,5612675,False,test
5178,5613133,False,test
5179,5613408,True,control
5180,5613909,False,control
5181,5614721,False,control
5182,5615317,False,test
5183,5615544,False,control
5184,5617603,False,control
5185,5618531,False,control
5186,5619393,False,control
5187,5619785,True,test
5188,5620358,False,test
5189,562080,False,test
5190,5625518,False,test
5191,5626180,False,control
5192,5626307,False,test
5193,5626407,False,test
5194,5627193,False,control
5195,5627841,False,control
5196,563070,False,control
5197,5630838,False,test
5198,5632795,False,control
5199,5633005,False,control
5200,5633927,False,control
5201,5634638,False,control
5202,5635993,False,test
5203,5636233,False,test
5204,5636483,False,test
5205,5637202,False,control
5206,5637290,False,control
5207,563747,False,test
5208,5637753,False,test
5209,5637840,True,control
5210,5639159,True,control
5211,5641884,False,test
5212,5642025,False,test
5213,5643533,False,control
5214,5645925,False,control
5215,5646011,False,test
5216,564672,True,test
5217,5647768,False,test
5218,5647802,True,test
5219,5648298,False,control
5220,5651372,False,control
5221,5652513,False,control
5222,5654465,False,test
5223,5654467,True,control
5224,5657078,False,control
5225,5657082,False,control
5226,5658305,False,test
5227,5659004,False,test
5228,5659733,False,test
5229,5662603,True,control
5230,5664093,False,control
5231,5664426,False,control
5232,5665732,False,control
5233,5666188,False,test
5234,5666277,False,control
5235,5667047,False,control
5236,5668052,False,test
5237,5669286,False,control
5238,5669438,False,test
5239,5669980,True,test
5240,5670338,False,control
5241,5670747,False,control
5242,5670857,False,control
5243,5671082,True,control
5244,5672880,False,test
5245,567343,False,test
5246,5674157,False,control
5247,5675812,True,test
5248,5676350,False,test
5249,5676848,False,control
5250,5678238,False,control
5251,5678336,False,control
5252,5678846,True,test
5253,5681776,False,test
5254,5683019,False,control
5255,5684711,False,control
5256,5685167,False,control
5257,5685358,False,test
5258,5686253,False,control
5259,5686324,True,control
5260,5687140,False,test
5261,568718,False,test
5262,5687231,False,control
5263,5687616,True,control
5264,5689538,False,test
5265,5689630,False,control
5266,5690407,False,control
5267,5691760,False,test
5268,5694217,False,control
5269,5694344,False,test
5270,5697983,True,test
5271,5704885,False,test
5272,5704970,False,control
5273,5705456,True,control
5274,5706960,False,control
5275,5707860,False,control
5276,5708553,False,test
5277,5708562,False,test
5278,5709055,False,control
5279,57091,False,control
5280,5709925,False,control
5281,5710474,False,control
5282,5710489,False,control
5283,5712759,False,control
5284,5712791,False,test
5285,5716039,False,control
5286,5716401,False,test
5287,5716475,False,control
5288,5716638,False,test
5289,5717962,False,test
5290,5719292,False,test
5291,5719347,False,control
5292,5719379,False,control
5293,5719704,False,test
5294,5720216,False,control
5295,5721580,False,control
5296,572184,False,control
5297,5722061,False,control
5298,572468,False,control
5299,5724723,False,test
5300,5725224,False,test
5301,5725423,False,test
5302,5726117,False,control
5303,572807,False,control
5304,5728112,False,control
5305,5728641,False,control
5306,5730261,False,test
5307,5730964,False,control
5308,5731231,False,control
5309,5733461,False,test
5310,5733657,False,control
5311,5733817,False,test
5312,5736183,False,control
5313,5736293,False,control
5314,5736398,False,control
5315,5736505,True,test
5316,5736727,True,control
5317,5737066,False,test
5318,5737138,True,test
5319,5737436,False,test
5320,5737833,False,control
5321,5737871,False,control
5322,5738312,False,test
5323,5741505,False,control
5324,5742399,False,control
5325,5742437,False,control
5326,5742580,False,control
5327,5742810,True,test
5328,5743005,False,control
5329,5743623,False,test
5330,5743849,False,control
5331,5744854,False,test
5332,5744867,False,test
5333,5746726,False,test
5334,574813,False,test
5335,5750221,False,control
5336,5750916,False,test
5337,5753615,False,control
5338,5754147,False,control
5339,5755886,False,test
5340,5756219,False,test
5341,5756552,False,control
5342,5757985,False,test
5343,5758032,False,test
5344,5758331,False,control
5345,5759092,False,control
5346,575946,False,control
5347,5762437,False,control
5348,5762749,False,control
5349,5763380,False,control
5350,5763551,False,control
5351,5765117,False,control
5352,5765226,False,control
5353,5765646,False,control
5354,5766444,False,control
5355,5766933,False,test
5356,5769617,False,control
5357,5771579,False,test
5358,5772469,False,control
5359,5773850,False,test
5360,5774560,False,test
5361,5774630,False,control
5362,577470,False,test
5363,5775991,False,control
5364,5778156,False,test
5365,577816,False,control
5366,5781827,False,control
5367,5782135,False,control
5368,5782440,False,control
5369,5782745,False,control
5370,5783351,False,test
5371,5783519,False,test
5372,5785207,False,control
5373,5786139,False,control
5374,5791,False,test
5375,5791241,False,control
5376,5792272,False,control
5377,5792745,False,test
5378,5794495,False,control
5379,5795531,False,control
5380,5795568,True,control
5381,5795780,False,control
5382,5795957,False,control
5383,5796931,True,control
5384,5797482,True,control
5385,5797898,False,control
5386,5799328,False,control
5387,5799489,False,control
5388,5799839,False,control
5389,5800091,False,test
5390,5800156,True,control
5391,5801918,False,test
5392,5802792,False,control
5393,5803124,False,control
5394,5803874,False,test
5395,5804456,False,control
5396,5804535,False,test
5397,5805431,False,test
5398,5805592,False,control
5399,5806533,True,test
5400,5809014,False,control
5401,5809781,False,control
5402,5811063,False,test
5403,5811654,False,control
5404,581216,False,test
5405,5812893,True,test
5406,5813201,False,control
5407,5813226,False,control
5408,5813805,False,control
5409,5814877,True,control
5410,5815089,True,control
5411,5816179,False,test
5412,5816956,False,control
5413,5818636,False,test
5414,5819640,False,control
5415,582092,False,control
5416,5821832,False,control
5417,5822545,False,control
5418,5825507,False,control
5419,5825655,False,control
5420,5826594,False,test
5421,5826867,False,control
5422,5827597,False,control
5423,5828750,False,control
5424,5828905,False,control
5425,5829829,False,control
5426,5829953,False,test
5427,5830044,False,test
5428,5832400,False,control
5429,5834033,False,control
5430,5834142,False,control
5431,5834343,False,control
5432,5834653,False,test
5433,5834714,False,test
5434,5835805,True,control
5435,5835916,False,control
5436,583617,False,test
5437,5836913,False,test
5438,5837167,False,test
5439,5838934,False,control
5440,5840005,False,test
5441,5841415,False,control
5442,5841920,False,test
5443,5842462,False,control
5444,5843245,False,test
5445,5843505,False,control
5446,5845900,True,test
5447,5846689,False,control
5448,5847139,False,control
5449,5847318,True,control
5450,5849622,False,control
5451,5850371,False,control
5452,585177,False,control
5453,5853353,False,control
5454,5855079,False,control
5455,5856920,False,control
5456,5857,False,control
5457,5859506,True,control
5458,5860102,False,test
5459,5861085,False,test
5460,5861461,False,control
5461,5863266,False,control
5462,5864444,False,control
5463,5864947,False,test
5464,5865354,False,test
5465,5866307,False,control
5466,5867941,False,control
5467,5868274,False,test
5468,5868938,False,control
5469,5869004,False,test
5470,5869174,False,control
